,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
66,2026-03-19,SZ300308,-0.04223562031984329,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
67,2026-03-19,SZ300418,0.005246499553322792,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
68,2026-03-19,SZ002601,0.07082371413707733,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
69,2026-03-19,SH600089,-0.03098888322710991,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
70,2026-03-19,SH600111,0.05439984053373337,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
71,2026-03-19,SH600690,-0.04337197169661522,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
72,2026-03-19,SH600741,0.02763676829636097,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
73,2026-03-19,SH600760,-0.024025917053222656,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
74,2026-03-19,SH600795,0.005297379568219185,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
75,2026-03-19,SH600803,-0.0686270073056221,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
76,2026-03-19,SH600809,-0.025107940658926964,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
77,2026-03-19,SH600845,0.05198579281568527,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
78,2026-03-19,SH600875,-0.08910029381513596,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
79,2026-03-19,SH600886,0.047659795731306076,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
80,2026-03-19,SH600887,0.021573126316070557,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
81,2026-03-19,SH600893,-0.08308038860559464,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
82,2026-03-19,SH600900,0.04342583566904068,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
83,2026-03-19,SH600905,0.08597054332494736,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
84,2026-03-19,SH600918,0.028006670996546745,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
85,2026-03-19,SH600919,0.06461217254400253,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
86,2026-03-19,SH600926,-0.01555020734667778,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
87,2026-03-19,SH600930,0.012712519615888596,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
88,2026-03-19,SH601077,-0.006851513404399157,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
89,2026-03-19,SH601066,0.009984496980905533,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
90,2026-03-19,SH601059,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
91,2026-03-19,SH601058,0.04259650781750679,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
92,2026-03-19,SH601021,0.04872877895832062,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
93,2026-03-19,SH601018,0.09149952232837677,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
94,2026-03-19,SH600674,0.07770933955907822,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
95,2026-03-19,SH601012,0.024146590381860733,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
96,2026-03-19,SH601006,-0.014239206910133362,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
97,2026-03-19,SH600999,-0.009392674081027508,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
98,2026-03-19,SH600989,0.11058998107910156,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
99,2026-03-19,SH600958,-0.0014201737940311432,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
100,2026-03-19,SH600941,0.02788313291966915,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
101,2026-03-19,SH600938,-0.0036066388711333275,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
102,2026-03-19,SH601009,0.034529030323028564,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
103,2026-03-19,SH600104,0.027179302647709846,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
104,2026-03-19,SH600660,0.013692365027964115,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
105,2026-03-19,SH600588,0.06844578683376312,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
106,2026-03-19,SH600115,0.11100500822067261,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
